0.jpg,lunge_down,104.55978,92.87541,20.09708,103.32954,90.96786,10.84647,102.54452,91.00851,10.88758,101.80539,91.04363,10.87064,105.49641,90.97913,10.26852,106.19268,90.95408,10.26407,106.87782,90.96933,10.28765,100.89935,92.39492,-14.92994,107.73867,92.17688,-18.09743,103.77705,94.9628,12.84244,105.86518,94.87642,11.95858,91.87147,105.40476,-20.8743,116.19606,104.22462,-28.37431,82.42593,120.95496,7.64161,127.85357,118.16841,-24.03019,89.2957,126.44279,44.73533,123.66927,129.45956,-0.0374,90.30405,128.16777,48.83978,122.78094,132.34127,3.27481,92.10356,127.05239,49.05486,121.1036,132.4014,1.87014,92.17131,126.54897,45.78175,121.04525,131.06672,0.69301,101.57911,138.86192,4.63436,114.18419,136.74774,-4.47923,101.36556,158.14507,71.9608,112.51375,153.75145,61.94672,103.39681,179.62394,109.398,112.14319,175.92543,98.24617,104.32755,183.64948,113.36481,111.33597,180.20185,102.09047,102.02899,179.81205,120.8854,115.12213,177.3808,112.97307
1.jpg,lunge_down,103.82457,92.60584,7.93455,102.5037,90.48392,-3.02304,101.6699,90.51125,-2.98358,100.88959,90.52729,-2.97967,104.82826,90.49186,-1.88826,105.59009,90.45252,-1.91265,106.33741,90.4371,-1.89675,100.05191,92.06295,-31.5712,107.52955,91.9097,-26.52367,102.93972,94.62789,-0.17953,105.1425,94.4927,1.18994,92.11371,104.42637,-43.9754,116.71363,103.66903,-30.35103,83.27042,120.43744,-32.74551,128.05786,115.55378,-42.4604,90.02651,128.3774,-15.16213,123.41345,128.93896,-47.90138,91.16695,130.64734,-14.18552,122.59302,132.8395,-48.25961,93.22404,129.62313,-14.96291,121.1318,132.83596,-48.32061,93.30148,129.15752,-14.69964,120.99926,131.39819,-47.0686,100.47137,138.34253,-4.23317,114.96366,137.77219,4.39975,92.56913,157.88749,56.59063,113.82597,155.44113,80.32893,86.58046,181.50955,79.43372,113.88884,177.484,117.68137,87.02694,186.26737,81.83636,113.64941,181.59261,121.38486,81.84682,180.9672,85.01424,115.56632,179.32687,128.98271
10.jpg,lunge_down,104.38542,91.3828,11.06367,103.29132,89.49183,0.47746,102.45639,89.53236,0.51902,101.67625,89.56514,0.5309,105.64291,89.48541,1.60239,106.43287,89.44556,1.58582,107.20975,89.43671,1.58233,100.69732,91.19286,-28.34502,108.17699,90.98923,-23.57223,103.25381,93.42562,2.72863,105.46958,93.27405,4.09214,91.85801,102.85989,-39.89549,116.80032,103.56539,-25.02252,82.68513,117.19217,-21.94735,129.60641,116.44237,-27.38261,88.34112,126.36878,0.47739,124.40573,127.95931,-17.13004,88.9469,128.89829,0.93315,123.61205,130.87434,-15.17735,90.7266,128.32455,0.74713,121.71218,131.18402,-16.13265,91.00132,127.90058,1.26779,121.46922,130.12337,-16.45835,98.92872,136.5741,-2.9114,113.65001,137.06924,3.08833,93.29565,154.79278,67.41517,114.53389,155.753,76.68075,87.67432,177.54962,104.13697,115.01837,178.01771,110.54022,87.75659,182.03513,108.03936,114.13088,181.98626,113.85608,83.83996,176.98241,112.99416,119.04078,179.706,120.53857
100.jpg,lunge_down,94.51956,90.05888,11.57029,93.26804,88.02189,-0.71673,92.4527,88.04959,-0.64689,91.69883,88.08467,-0.64915,95.6095,87.91464,1.79002,96.44347,87.79818,1.74114,97.27133,87.70739,1.77444,91.12247,89.73291,-32.01241,98.6509,89.17661,-22.21263,93.86047,92.12276,2.62972,96.0239,91.87533,5.34954,83.18964,103.28779,-46.45594,109.22575,101.84292,-28.62213,74.45016,119.36742,-43.23236,122.8958,114.55652,-47.26283,81.93983,128.80201,-26.05626,117.69064,127.05627,-61.89128,83.95509,131.64917,-25.5275,116.29772,130.36842,-63.13883,85.44825,130.46674,-24.20842,114.54179,129.82443,-62.46603,85.06705,129.07146,-24.9942,114.67945,128.14838,-61.16273,90.6834,136.96284,-3.61044,105.40614,136.50127,3.74498,86.11991,155.17004,71.9143,108.95041,153.61217,73.70095,88.26486,179.18636,98.84548,113.16124,178.35888,89.54006,89.56451,183.21844,101.47123,113.06131,182.6314,91.53548,86.22458,180.70061,110.56513,116.77314,181.28076,101.87366
1000.jpg,lunge_down,87.88942,64.62221,-59.8709,91.11813,61.54887,-57.48036,92.5821,61.42647,-57.47603,94.08967,61.27138,-57.50573,87.70904,61.87628,-49.36507,86.79708,61.90532,-49.35333,85.86423,61.97556,-49.35554,98.95749,63.5247,-35.07559,87.89877,63.76592,2.38657,92.08958,68.44272,-51.77362,87.62432,68.63879,-40.96974,111.1173,83.48927,-47.55476,88.21887,86.28133,54.17231,122.59242,107.65188,-53.91624,92.1606,112.54789,71.36795,119.21488,135.53547,-65.27101,92.22177,136.31552,23.61986,120.65322,142.57525,-78.92229,91.75362,143.58701,15.15888,116.00264,142.34178,-83.32655,92.0269,142.73594,1.52813,115.54609,139.84183,-66.72782,92.89728,140.24816,16.37436,106.84858,139.59134,-30.25398,88.18514,137.14319,30.33645,118.19955,181.57994,-50.622,63.2066,144.78597,-57.31297,141.05629,183.2084,49.9422,64.83164,187.11008,-29.38629,143.79739,181.32045,60.39822,69.83533,195.92279,-28.09486,142.24973,193.48957,37.8605,46.79768,194.45529,-61.0303
1001.jpg,lunge_down,89.06004,64.6729,-58.59693,92.1981,61.41257,-55.83029,93.619,61.25991,-55.82246,95.08372,61.07518,-55.83827,88.91377,61.75451,-48.49832,87.95121,61.75477,-48.50507,86.9731,61.8027,-48.51056,99.77364,63.06983,-31.95903,89.1157,63.38101,2.59513,93.1834,68.24871,-49.60589,88.60715,68.44629,-39.60247,110.38818,83.43191,-44.29559,88.67888,85.9726,58.71779,122.32499,106.5453,-46.95927,92.60468,112.52232,80.7341,119.49311,135.35441,-52.60674,92.24907,135.50117,33.36848,120.22873,142.6605,-64.2401,92.39645,142.2718,28.86292,116.47538,142.52549,-68.3807,91.2148,141.56193,13.68784,116.2649,139.67655,-53.3463,92.16679,139.34834,26.2039,105.47735,138.74998,-30.20081,88.27677,136.54017,30.23651,116.23853,182.44683,-34.83798,61.51682,141.61524,-51.54554,142.03126,178.36949,75.44412,64.85488,186.18928,-32.11269,145.65046,174.16718,86.87159,70.06937,194.86923,-32.43791,142.66301,189.58298,68.77314,46.96452,194.96453,-64.88094
1002.jpg,lunge_down,89.97447,65.20445,-65.6381,93.16929,62.11523,-63.19234,94.69179,62.04234,-63.20325,96.25533,61.93747,-63.24049,89.67558,62.27269,-56.20849,88.65734,62.27338,-56.18371,87.61963,62.3048,-56.1669,100.52315,64.38743,-39.2867,89.03263,64.21451,-6.71829,93.94308,69.03914,-56.63296,89.05706,69.03099,-47.30589,109.5124,83.59021,-55.46937,89.58591,86.08279,51.88119,123.83178,107.23571,-64.11467,92.0545,113.10407,72.08884,119.02941,136.32129,-74.98848,89.47191,135.22289,26.44083,119.94041,143.85443,-87.21883,88.59762,142.14241,20.10629,115.60848,142.71708,-92.42141,87.47284,141.30855,5.33498,115.80412,139.99574,-76.39752,88.75306,138.99153,19.12699,104.66125,139.02513,-33.84399,88.48898,135.65644,33.93457,114.3185,182.01258,-51.93087,61.53282,144.27922,-38.13056,141.60418,181.00974,38.105,64.20688,186.39772,-16.15517,145.81112,178.36619,47.50684,69.55727,195.1683,-15.3404,142.34045,192.14225,34.51216,44.77724,194.8856,-38.60312
1003.jpg,lunge_down,89.65301,65.07058,-65.11373,92.58305,62.13076,-62.92478,93.99095,61.98361,-62.92394,95.44258,61.80584,-62.96121,89.46762,62.50295,-54.88587,88.6095,62.59455,-54.87041,87.72991,62.71748,-54.85628,99.88219,64.10388,-41.60433,89.77265,64.67153,-3.81285,93.73158,68.61572,-57.28074,89.31877,68.92549,-46.45499,109.87502,83.72371,-59.72961,91.13307,86.84286,54.0327,123.16913,107.34925,-71.41846,91.61958,113.9217,75.03844,118.35288,136.74639,-85.41263,86.73239,135.79868,28.19911,119.30325,144.27542,-98.92462,85.40436,142.15907,23.46779,114.98187,143.40439,-104.00894,83.82349,141.87984,7.66913,115.05729,140.78265,-86.9264,85.38673,139.82514,20.48488,105.59687,139.53795,-34.72152,90.08322,136.05468,34.81967,114.27678,181.81209,-52.808,63.78792,143.94333,-35.64958,143.18625,181.07969,40.2229,68.29953,186.20869,-22.0412,147.88614,177.71957,50.02965,73.55624,194.25322,-21.98478,144.0813,192.79141,37.34073,51.12206,195.15915,-47.08973
1004.jpg,lunge_down,89.14635,65.29545,-59.25054,92.04375,62.33049,-57.03004,93.42504,62.19584,-57.03075,94.84579,62.03387,-57.0752,88.91164,62.62681,-49.02524,88.05452,62.68563,-49.01801,87.18153,62.78074,-48.99985,99.12265,64.11752,-35.55524,89.01507,64.49122,1.19791,93.05206,68.8836,-51.28216,88.73378,69.10001,-40.73625,109.24572,84.33716,-54.04291,90.36271,86.05521,59.37397,121.88625,107.60443,-62.93617,94.21131,111.51053,80.80362,117.63433,135.42496,-74.31365,92.77307,133.63283,34.09856,118.21671,142.56971,-88.60361,92.19569,140.28209,27.75219,114.08427,141.70047,-93.0511,91.2766,139.57226,14.06929,114.32753,139.05436,-75.76296,92.14826,137.20096,27.01856,105.50162,140.24605,-34.18314,89.3792,136.61522,34.25022,113.4091,181.89734,-41.80726,60.34632,145.55583,-41.93358,139.53367,182.31294,57.83375,63.14191,186.5108,-16.82171,143.92499,179.1743,68.0786,68.20035,194.16227,-15.69157,138.434,194.2188,52.34128,44.78671,195.30936,-41.88322
1005.jpg,lunge_down,89.91545,65.53172,-65.26262,92.99645,62.59698,-63.26184,94.4114,62.52366,-63.2655,95.86619,62.42343,-63.30897,89.88451,62.75594,-55.36632,89.0252,62.78305,-55.35719,88.14824,62.84229,-55.34875,100.15055,64.84188,-42.36307,89.97477,64.81089,-6.00631,93.77245,69.30345,-57.4578,89.34446,69.34489,-47.03211,109.13619,84.76249,-59.65156,91.53,86.60674,53.71686,121.65202,108.59238,-64.45039,95.29288,113.23525,74.97951,116.27912,137.26779,-67.60048,93.92417,134.99944,28.90352,116.79024,144.76877,-79.75975,93.38706,141.82991,23.0764,112.62156,143.526,-84.67355,92.06157,140.95504,9.08824,113.03491,140.80217,-68.94113,92.88619,138.57574,21.76883,105.71143,139.97288,-33.92372,90.4367,136.10384,34.00295,115.11011,182.85958,-42.91299,63.50913,144.06961,-42.1296,140.95081,181.57231,56.58759,65.15658,185.93508,-21.49594,145.14227,178.45212,66.73125,70.21069,194.24085,-20.89083,140.59076,193.30689,52.76763,45.88459,194.70245,-46.52185
