0.jpg,bug_down,35.37606,130.34691,-36.53453,33.22308,127.08388,-43.75449,33.47859,126.37457,-43.7514,33.73962,125.60477,-43.7275,32.7207,127.4536,-31.03202,32.62324,127.1804,-31.00982,32.57433,126.90806,-30.97804,36.95813,122.10648,-55.10785,35.4455,123.69308,2.59184,40.0163,129.51339,-39.80094,39.37005,130.33608,-23.08281,53.09836,130.1999,-86.91746,56.72305,124.32957,54.18496,52.77529,158.67443,-115.40462,58.04594,152.8189,61.62369,46.62545,181.94924,-104.1036,50.35837,173.93072,15.22257,40.35614,184.07265,-123.19038,43.81183,175.47201,13.28521,39.86319,183.50667,-111.55004,42.73143,175.76107,-2.09597,42.81399,182.86671,-100.7504,45.32235,175.92809,6.88423,106.05643,138.68245,-43.61026,104.18343,135.42249,43.70321,105.43745,181.2034,-62.93084,105.28981,169.31054,52.80061,148.54463,168.63518,-7.54882,136.60988,168.88058,89.76962,152.15284,161.89806,0.29443,140.72388,164.5198,93.42012,168.54829,173.31274,17.11456,149.81759,178.61448,93.4364
1.jpg,bug_down,35.6347,131.56575,-33.91369,33.41819,128.40042,-41.04924,33.62527,127.73761,-41.03513,33.83338,127.01659,-41.01021,33.06932,128.65284,-28.69108,33.02842,128.3424,-28.67668,33.03315,128.03078,-28.64813,36.84898,123.42974,-52.35819,35.79453,124.72812,3.72243,40.016,130.67749,-37.23205,39.55669,131.36011,-20.9574,52.74955,130.42578,-82.42992,56.98304,124.87259,52.24463,52.56377,159.49916,-109.47882,59.60802,153.02142,59.31183,47.16724,183.06063,-97.94887,53.2378,174.05045,15.21664,41.24924,185.27049,-116.21347,47.31058,175.69944,13.90877,40.65431,184.7558,-104.95119,46.14252,175.97264,-1.06583,43.47996,184.10704,-94.73634,48.53685,176.12586,7.2197,105.76185,137.71644,-41.9715,103.48627,134.83445,42.06549,108.62926,180.19517,-62.28386,103.00597,168.41504,50.17517,151.90137,168.95088,-12.33803,131.28511,168.41364,86.9982,155.44172,162.29424,-5.14055,134.79455,164.27752,90.55162,171.91044,174.23938,8.56213,144.04788,177.43024,90.39518
10.jpg,bug_down,35.88334,138.0959,-26.97646,33.06801,135.34263,-37.50686,33.17462,134.72163,-37.51532,33.2854,134.03443,-37.50337,32.73815,135.20878,-21.6099,32.62689,134.6753,-21.58845,32.5692,134.13286,-21.55887,35.78553,129.43423,-60.48305,34.80767,129.40451,11.18809,40.31777,136.44621,-34.44565,39.95283,136.64118,-13.65676,53.72538,130.11437,-96.39228,54.78273,128.29753,62.2755,55.48607,156.81679,-128.75606,57.94655,153.22021,82.77061,45.29858,181.35121,-124.99321,51.91747,173.41592,31.36296,39.72258,184.85868,-146.78032,47.31562,176.31931,28.41981,38.52759,184.61962,-137.53072,45.67083,175.74373,12.29062,41.05009,183.24897,-122.79265,47.34259,175.5285,22.50507,106.69301,136.41829,-48.28269,104.16945,135.56424,48.42803,107.17603,181.40431,-71.98551,111.16003,172.03171,50.50215,151.12147,169.26366,-19.91838,150.47191,166.02819,86.69426,154.64,162.93071,-12.70962,155.02297,160.08031,90.20275,172.22538,174.967,-1.88754,167.62928,176.44937,87.62858
100.jpg,bug_down,34.76251,133.13381,-39.77808,31.64937,129.96926,-50.0626,31.61757,129.2383,-50.0533,31.59746,128.45474,-50.06607,31.74579,130.10502,-36.61296,31.83911,129.66669,-36.59068,31.98147,129.20507,-36.53426,34.20398,123.33398,-70.41494,34.67756,125.17963,-10.33996,38.95953,131.28884,-46.38074,39.13233,131.96693,-28.69949,51.46222,128.43998,-99.76617,55.93943,123.14303,38.54848,56.23828,155.70175,-122.17782,60.76702,151.96389,47.91972,51.77328,179.93139,-95.96943,56.44826,173.18776,-2.17277,47.11198,184.31521,-112.27843,51.69932,176.27174,-2.16945,44.84301,183.43612,-100.39345,50.10622,177.2248,-18.74119,47.62722,182.45309,-92.23143,52.47604,177.07344,-10.76077,104.82072,138.30953,-40.20804,99.70713,134.99107,40.13924,111.23281,181.40032,-54.59933,64.50262,152.39817,83.42855,152.68721,170.89419,0.19615,65.46378,173.79973,127.907,155.67885,164.53198,7.79386,67.27504,178.46724,131.81618,166.51385,176.14599,22.12579,57.21953,175.35779,138.13347
101.jpg,bug_down,34.80638,133.52714,-31.63357,31.72262,130.6363,-40.98567,31.73274,129.92608,-40.97514,31.75135,129.15791,-40.97818,31.65298,130.72094,-28.06696,31.66589,130.26389,-28.04677,31.72846,129.79427,-27.98796,34.03006,124.08479,-58.7513,33.95938,125.478,-0.39263,38.89018,131.60815,-37.07042,38.88172,132.16007,-19.9762,51.13706,127.48129,-86.01099,55.24474,122.80914,47.1387,55.06551,155.7792,-111.36792,60.92147,150.78889,57.43736,50.94332,181.08636,-91.19817,58.39274,172.05651,11.7034,45.42217,184.26558,-107.26105,53.4267,174.12573,11.56813,43.92693,183.35094,-95.32171,51.82992,174.78723,-3.79604,46.72526,182.6317,-87.1216,54.1044,174.98434,3.76341,104.50908,136.68713,-39.90133,101.11217,133.59637,39.89157,104.52237,181.61904,-54.12102,84.69616,158.65136,70.90733,149.28894,169.16566,5.44497,104.17872,167.50142,107.12112,152.33012,162.37209,14.02182,107.2727,167.40503,110.83205,167.79536,174.47976,35.80039,108.27502,171.95243,114.1892
102.jpg,bug_down,34.90633,133.30654,-37.04019,31.751,130.38342,-46.94893,31.73442,129.64687,-46.93692,31.727,128.85551,-46.94064,31.72195,130.50905,-33.88291,31.75165,130.08467,-33.86091,31.83169,129.64132,-33.80053,34.15317,123.78717,-65.8399,34.28843,125.54111,-7.29888,39.05795,131.37501,-43.03194,39.10706,132.06256,-25.81878,51.42652,128.17098,-93.94483,55.40582,122.88702,41.2745,55.63853,155.66618,-117.34446,60.36026,151.71305,51.30584,52.23392,180.95233,-92.6525,57.55267,173.56616,4.91505,47.06069,184.74363,-108.77582,52.6383,176.01869,5.33458,45.14852,183.59516,-96.85467,50.99917,176.87986,-11.05619,48.00252,182.77289,-88.70473,53.36884,177.05065,-3.34945,105.05708,137.54263,-39.86256,100.37118,133.83053,39.81502,108.87434,183.52411,-54.35606,71.96123,155.4292,79.84432,152.98416,169.53004,1.24262,81.82948,171.0001,121.39047,155.69143,162.62042,9.48149,84.15492,173.4368,125.48554,170.45759,174.1954,29.65855,80.22423,173.54448,132.56967
103.jpg,bug_down,35.1797,133.34425,-37.884,32.06356,130.444,-47.60835,32.06592,129.69747,-47.59347,32.07899,128.89509,-47.59865,31.9887,130.62279,-34.82101,31.99509,130.21581,-34.79804,32.04896,129.78935,-34.74258,34.35726,123.84366,-65.87663,34.29102,125.68571,-8.41678,39.20103,131.37323,-43.54469,39.18352,132.10256,-26.64694,51.1824,128.02824,-93.23851,54.85016,122.63032,40.31967,55.5944,155.68495,-115.93847,60.33276,150.92825,51.46457,51.606,180.55907,-92.22017,57.42017,172.25245,6.72597,46.5704,184.49352,-108.1736,52.69828,174.67675,7.14007,44.54348,183.28424,-96.71477,51.06733,175.66362,-8.51881,47.29689,182.39041,-88.36401,53.33729,175.72273,-1.26737,103.65876,137.31644,-39.34807,99.32046,133.70823,39.29579,107.58467,181.34988,-52.32686,73.70136,153.83389,77.86084,149.36029,170.24725,6.9905,81.75091,168.66363,119.75568,152.2312,163.75004,15.29647,83.78424,171.23608,123.77901,164.76468,175.86412,32.72874,79.23125,170.65911,127.39927
104.jpg,bug_down,34.83575,133.2076,-39.14739,31.59775,130.15779,-49.48306,31.56547,129.39152,-49.46358,31.54339,128.56989,-49.46053,31.66601,130.35083,-36.30306,31.73841,129.94734,-36.28162,31.8578,129.5224,-36.22527,34.02172,123.48941,-68.74585,34.46966,125.46259,-9.74197,38.97736,131.28226,-45.16589,39.11208,132.09382,-27.81328,51.1257,128.35863,-97.27196,55.46446,122.64377,40.04116,55.24872,155.51292,-121.58041,60.23565,150.83845,52.10148,51.36255,180.1963,-97.4314,57.46563,171.90809,5.79012,46.05546,184.07951,-114.24571,52.63851,174.4694,6.42505,44.21815,182.95129,-102.54554,51.12063,175.27256,-9.64652,47.12249,182.08279,-93.73731,53.43079,175.33033,-2.29538,104.39778,137.33181,-40.58866,100.26666,133.19946,40.53442,106.3369,182.80987,-55.24484,71.64233,153.22893,81.35963,150.77828,170.37606,0.35534,83.00627,166.88967,120.77272,153.5502,163.58007,8.80457,85.25014,169.18052,124.71794,168.541,175.34444,29.807,82.3765,168.32985,132.1075
105.jpg,bug_down,34.56382,132.95276,-36.76188,31.58272,129.97371,-46.02974,31.5784,129.24535,-46.01317,31.58112,128.46104,-46.00979,31.60828,130.17736,-33.07507,31.66676,129.8062,-33.05269,31.77075,129.41982,-32.99472,34.05779,123.64243,-62.65124,34.29209,125.42187,-4.28248,38.61135,131.13984,-41.82572,38.67566,131.92353,-24.69796,51.01028,128.16548,-89.44789,55.1316,123.30631,45.13732,55.46301,155.64396,-113.18255,60.31191,151.76608,56.02561,51.67079,180.82992,-91.71562,57.12352,173.26904,10.3246,46.85396,184.79694,-108.2524,52.56591,175.96555,10.5716,44.99104,183.86271,-96.88125,50.93353,176.70442,-5.08091,47.63439,182.79246,-87.92556,53.08971,176.68534,2.37091,103.20083,137.14367,-40.3533,99.71517,133.79543,40.33836,104.7853,181.38892,-52.71948,80.9951,154.94676,72.83661,149.29846,169.23929,4.29178,96.43775,166.89781,110.78946,152.45806,162.66619,12.2411,99.1631,168.28302,114.47078,166.56648,174.79499,29.98697,97.71328,170.0952,116.87366
106.jpg,bug_down,34.33885,133.36305,-35.26653,31.19092,130.37739,-44.92258,31.16374,129.64549,-44.90327,31.14408,128.8553,-44.90383,31.23509,130.49145,-32.07054,31.29338,130.06638,-32.05229,31.40078,129.62789,-31.99886,33.53328,123.77269,-62.97237,33.8794,125.43402,-5.29656,38.4366,131.42509,-40.89331,38.53959,132.1093,-23.94487,50.63054,127.90377,-89.78378,55.06512,123.32965,41.69882,54.38561,155.85845,-113.1074,60.35993,151.60415,51.82672,51.58116,180.94692,-90.30307,58.22966,172.80813,7.08542,46.18635,184.50462,-106.25073,53.20927,174.81871,7.42751,44.54597,183.21608,-94.66335,51.66304,175.67879,-8.30558,47.4203,182.47388,-86.44442,53.99896,175.91129,-0.8006,103.73092,137.69852,-38.84089,100.10279,134.23263,38.79231,104.60167,182.54904,-52.92455,76.7822,155.96209,76.85071,149.48896,169.3546,2.78395,92.95365,167.3487,116.06559,152.13836,162.48368,11.20448,95.54156,168.58808,120.04659,168.10363,174.10926,33.28956,95.37039,169.82807,126.72289
